group_col,group,promo_value,promo_intensity,promo_value_log,pred_sales,pred_mean_sales,lift_vs_zero,lift_pct_vs_zero,n_rows
tier_store_profile,B_holiday@Tail_heavy_store,20960.03999999997,20960.03999999997,9.95042075552464,10984.90472393783,10984.90472393783,-43.11768881583703,-0.0039098296323711096,22841
tier_store_profile,B_holiday@Tail_heavy_store,36311.849999999926,36311.849999999926,10.499926952102031,10794.484748416253,10794.484748416253,-233.53766433741475,-0.021176749157431302,22841
tier_store_profile,B_holiday@Tail_heavy_store,48272.029999999984,48272.029999999984,10.784628298592482,10817.842143983285,10817.842143983285,-210.1802687703821,-0.01905874515881589,22841
tier_store_profile,B_holiday@Tail_heavy_store,96513.93000000005,96513.93000000005,11.47745299038585,10569.360110486026,10569.360110486026,-458.6623022676413,-0.04159062115590265,22841
tier_store_profile,C_tail@Core_driven_store,164.07999999999998,164.07999999999998,5.106430204884381,5041.362230536716,5041.362230536716,-0.1810591084176849,-3.591342928455333e-05,11282
tier_store_profile,C_tail@Core_driven_store,13199.380000000023,13199.380000000023,9.488000896038889,5039.650943447024,5039.650943447024,-1.8923461981103173,-0.00037535058004897477,11282
tier_store_profile,C_tail@Core_driven_store,20960.03999999997,20960.03999999997,9.95042075552464,5017.591320013396,5017.591320013396,-23.951969631737484,-0.004750920155923807,11282
tier_store_profile,C_tail@Core_driven_store,36311.849999999926,36311.849999999926,10.499926952102031,4973.423693910567,4973.423693910567,-68.11959573456716,-0.013511655423941026,11282
tier_store_profile,C_tail@Core_driven_store,48272.029999999984,48272.029999999984,10.784628298592482,4992.799214604926,4992.799214604926,-48.74407504020746,-0.009668482891007463,11282
tier_store_profile,C_tail@Core_driven_store,96513.93000000005,96513.93000000005,11.47745299038585,4716.479729404843,4716.479729404843,-325.0635602402908,-0.06447699475435259,11282
tier_store_profile,C_tail@Holiday_driven_store,164.07999999999998,164.07999999999998,5.106430204884381,9586.140215956284,9586.140215956284,-0.6653681979460089,-6.940457820963615e-05,2968
tier_store_profile,C_tail@Holiday_driven_store,13199.380000000023,13199.380000000023,9.488000896038889,9619.500932793984,9619.500932793984,32.69534863975423,0.0034104528722054698,2968
tier_store_profile,C_tail@Holiday_driven_store,20960.03999999997,20960.03999999997,9.95042075552464,9606.679070532688,9606.679070532688,19.873486378457528,0.002073004005766621,2968
tier_store_profile,C_tail@Holiday_driven_store,36311.849999999926,36311.849999999926,10.499926952102031,9570.42086558053,9570.42086558053,-16.3847185736995,-0.0017090905234149482,2968
tier_store_profile,C_tail@Holiday_driven_store,48272.029999999984,48272.029999999984,10.784628298592482,9614.31970679557,9614.31970679557,27.51412264133978,0.002869999021031273,2968
tier_store_profile,C_tail@Holiday_driven_store,96513.93000000005,96513.93000000005,11.47745299038585,9320.686571124992,9320.686571124992,-266.119013029238,-0.027758882840922407,2968
tier_store_profile,C_tail@Tail_heavy_store,164.07999999999998,164.07999999999998,5.106430204884381,9401.639501605583,9401.639501605583,-0.5111822048511385,-5.4368646285508195e-05,49633
tier_store_profile,C_tail@Tail_heavy_store,13199.380000000023,13199.380000000023,9.488000896038889,9408.30536513839,9408.30536513839,6.154681327956496,0.0006546035619865403,49633
tier_store_profile,C_tail@Tail_heavy_store,20960.03999999997,20960.03999999997,9.95042075552464,9378.418654286068,9378.418654286068,-23.732029524366226,-0.0025241064861075257,49633
tier_store_profile,C_tail@Tail_heavy_store,36311.849999999926,36311.849999999926,10.499926952102031,9309.508379001663,9309.508379001663,-92.64230480877086,-0.009853309941978666,49633
tier_store_profile,C_tail@Tail_heavy_store,48272.029999999984,48272.029999999984,10.784628298592482,9323.706362114439,9323.706362114439,-78.44432169599531,-0.00834323170666352,49633
tier_store_profile,C_tail@Tail_heavy_store,96513.93000000005,96513.93000000005,11.47745299038585,9068.918059721955,9068.918059721955,-333.2326240884795,-0.03544217012627471,49633
