group_col,group,n_rows,base_pred_at_zero,best_promo_intensity,best_lift_vs_zero,best_lift_pct_vs_zero,turning_promo_intensity,turning_marginal
store_profile,Holiday_driven_store,5726,19345.68798550992,13199.380000000025,78.83777979691877,0.004074759950435,20960.03999999997,-0.003294806864564745
store_profile,Tail_heavy_store,95979,16833.437195650775,13199.380000000025,14.602396012553072,0.0008673745792884,20960.03999999997,-0.006401698247284587
store_profile,Core_driven_store,22108,10101.03870547193,13199.380000000025,0.3239605143171502,3.206953705566686e-05,20960.03999999997,-0.0027936702054690743
