group_col,group,n_rows,base_pred_at_zero,best_promo_intensity,best_lift_vs_zero,best_lift_pct_vs_zero,turning_promo_intensity,turning_marginal
tier,B_holiday,28377,10219.740873206469,13199.380000000025,34.5371624201307,0.0033778587961381,20960.03999999997,-0.008540340432564122
tier,A_core,31553,35108.48948495945,13199.380000000025,15.81098189567274,0.0004503346203926,20960.03999999997,-0.007118053983858918
tier,C_tail,63883,8640.168530423796,13199.380000000025,5.966620905501259,0.0006905308860006,20960.03999999997,-0.0035707766272334938
